Name,Length_V1,Glyco(Nx[ST])_V1,NP[ST]_V1,NN[ST][ST]_V1,Charge_V1,Length_V2,Glyco(Nx[ST])_V2,NP[ST]_V2,NN[ST][ST]_V2,Charge_V2,Length_V1V2,Glyco(Nx[ST])_V1V2,NP[ST]_V1V2,NN[ST][ST]_V1V2,Charge_V1V2,Length_V3,Glyco(Nx[ST])_V3,NP[ST]_V3,NN[ST][ST]_V3,Charge_V3,Length_V4,Glyco(Nx[ST])_V4,NP[ST]_V4,NN[ST][ST]_V4,Charge_V4,Length_V5,Glyco(Nx[ST])_V5,NP[ST]_V5,NN[ST][ST]_V5,Charge_V5
B.PE.2018.V704_0478_160ESN.ON980825,31,1,0,0,0,45,0,0,0,0,74,1,0,0,0,37,0,0,0,5,34,1,0,0,0,12,0,0,0,-1
B.PE.2018.V704_0478_160_RE_PBLIB002_S.ON980824,33,0,0,0,0,45,0,0,0,0,76,0,0,0,0,37,0,0,0,5,34,1,0,0,0,12,0,0,0,-1
B.PE.2018.V704_0652_110_ESN_2472A.ON980840,38,0,0,0,-4,48,0,0,0,-1,84,0,0,0,-5,37,0,0,0,6,30,0,0,0,-2,13,0,0,0,-1
B.PE.2018.V704_0746_760_RE_P001S.ON980846,29,0,0,0,-2,40,0,0,0,2,67,0,0,0,0,37,0,0,0,6,32,0,0,0,-1,16,0,0,0,-1
B.PE.2018.V704_0746_760_RE_P002S.ON980847,29,0,0,0,-2,40,0,0,0,2,67,0,0,0,0,37,0,0,0,6,32,0,0,0,-1,16,0,0,0,-1
B.PE.2018.V704_0746_760_RE_P003S.ON980845,29,0,0,0,-2,40,0,0,0,2,67,0,0,0,0,37,0,0,0,6,32,0,0,0,-1,16,0,0,0,-1
B.PE.2018.V704_1835_150_RE_P001S_2484A.ON980910,29,0,0,0,-1,50,1,0,0,0,77,1,0,0,-1,36,0,0,0,5,32,0,0,0,-1,20,0,0,0,-2
B.PE.2018.V704_1835_150_RE_P002S_2484A.ON980911,29,0,0,0,-1,50,1,0,0,0,77,1,0,0,-1,36,0,0,0,5,32,0,0,0,-1,20,0,0,0,-2
B.PE.2018.V704_2536_030_RE_P002S.ON980935,30,0,0,0,-2,40,0,0,0,3,68,0,0,0,1,36,0,0,0,6,35,0,0,0,-3,12,0,0,0,-1
B.PE.2018.V704_2536_030_RE_P003S.ON980936,30,0,0,0,-2,40,0,0,0,3,68,0,0,0,1,36,0,0,0,6,35,0,0,0,-3,12,0,0,0,-1
B.PE.2018.V704_1551_150_ESN.ON980890,42,0,0,0,-2,44,0,0,0,3,84,0,0,0,1,37,0,0,0,5,29,0,0,0,0,14,0,0,0,0
B.PE.2018.V704_1551_150_RE_P002S.ON980891,42,0,0,0,-2,44,0,0,0,3,84,0,0,0,1,37,0,0,0,5,29,0,0,0,0,14,0,0,0,0
B.PE.2018.V704_2643_210_RE_P001S.ON980945,37,0,0,0,-1,43,0,0,0,2,78,0,0,0,1,37,0,0,0,6,28,1,0,0,-3,14,0,0,0,0
B.PE.2018.V704_2684_181_RE_P001S.ON980946,33,0,0,0,0,41,0,0,0,0,72,0,0,0,0,37,0,0,0,4,29,0,0,0,-2,12,0,0,0,-1
B.PE.2018.V704_2684_181_RE_PBLIB006_S.ON980947,33,0,0,0,0,41,0,0,0,0,72,0,0,0,0,37,0,0,0,4,29,0,0,0,-3,12,0,0,0,-1
B.PE.2018.V704_3000_240_RE_PBSGA001_S.OQ912896,26,0,0,0,-1,43,1,0,0,2,67,1,0,0,1,37,0,0,0,4,33,0,0,0,-3,15,0,0,0,-1
B.PE.2018.V704_3000_240_RE_PBSGA002_S.OQ912897,26,0,0,0,-1,43,1,0,0,2,67,1,0,0,1,37,0,0,0,4,33,0,0,0,-4,15,0,0,0,-1
B.PE.2018.V704_0513_150_EN01T.ON980827,40,0,0,0,-2,44,1,0,0,1,82,1,0,0,-1,37,0,0,0,3,29,0,0,0,0,19,0,0,0,0
B.PE.2018.V704_0513_150_EN02C.ON980828,40,0,0,0,-2,44,1,0,0,1,82,1,0,0,-1,37,0,0,0,3,29,0,0,0,0,19,0,0,0,0
B.PE.2018.V704_0513_150_RE_PBLIB003_S.ON980829,43,0,0,0,-1,43,0,0,0,1,84,0,0,0,0,37,0,0,0,3,29,0,0,0,0,19,0,0,0,0
B.PE.2018.V704_2065_060_RE_P001S.ON980920,26,0,0,0,-4,41,0,0,0,0,65,0,0,0,-4,37,0,0,0,4,35,0,0,0,-1,11,0,0,0,-1
B.PE.2018.V704_2065_060_RE_P002S.ON980921,26,0,0,0,-4,41,0,0,0,0,65,0,0,0,-4,37,0,0,0,4,35,0,0,0,-1,11,0,0,0,-1
B.PE.2018.V704_1991_230_RE_P001S_1194T.ON980917,34,0,0,0,1,41,0,0,0,1,73,0,0,0,2,37,0,0,0,7,32,0,0,0,-3,18,0,0,0,-1
B.PE.2018.V704_1991_230_RE_P002S_1194T.ON980918,34,1,0,0,0,41,0,0,0,0,73,1,0,0,0,37,0,0,0,7,34,0,0,0,-3,17,0,0,0,0
B.PE.2018.V704_2524_240ESN_A.OR508938,25,0,0,0,0,48,0,0,0,1,71,0,0,0,1,37,0,0,0,6,27,0,0,0,-1,12,0,0,0,0
B.PE.2018.V704_2524_240ESN_G.OR508939,25,0,0,0,0,48,0,0,0,1,71,0,0,0,1,37,0,0,0,6,27,0,0,0,-1,12,0,0,0,0
B.PE.2018.V704_3039_140ESN.ON980966,30,0,0,0,-3,50,0,0,0,1,78,0,0,0,-2,39,0,0,0,5,29,0,0,0,-2,13,0,0,0,0
B.PE.2018.V704_0751_190_RE_P001S.ON980848,29,0,0,0,1,47,1,0,0,1,74,1,0,0,2,37,0,0,0,5,32,1,0,0,-3,11,0,0,0,0
B.PE.2018.V704_0751_190_RE_P002S.ON980849,29,0,0,0,1,47,1,0,0,1,74,1,0,0,2,37,0,0,0,5,32,1,0,0,-3,11,0,0,0,0
B.PE.2018.V704_0751_190_RE_P003S.ON980850,29,0,0,0,1,47,1,0,0,1,74,1,0,0,2,37,0,0,0,5,32,1,0,0,-3,11,0,0,0,0
B.PE.2018.V704_2448_240_RE_CS.OQ912894,24,1,0,0,-2,41,1,0,0,3,63,2,0,0,1,36,0,0,0,6,34,0,0,0,-3,12,0,0,0,0
B.PE.2018.V704_2625_090ESN.ON980944,37,0,0,0,1,42,0,0,0,-2,77,0,0,0,-1,36,0,0,0,4,32,0,0,0,-1,11,0,0,0,0
B.PE.2019.V704_0026_231_RE_PBSGA001_S.OQ912888,33,0,0,0,-1,42,0,0,0,4,73,0,0,0,3,37,0,0,0,4,29,0,0,0,-1,16,0,0,0,0
B.PE.2019.V704_0029_170_RE_P001S.ON980814,31,1,0,0,-1,45,0,0,0,1,74,1,0,0,0,37,0,0,0,5,30,0,0,0,-1,15,0,0,0,0
B.PE.2019.V704_0029_170_RE_P002S.ON980815,32,0,0,0,-1,45,0,0,0,1,75,0,0,0,0,37,0,0,0,5,33,0,0,0,1,15,0,0,0,0
B.PE.2019.V704_0029_170_RE_P003S.ON980816,32,0,0,0,-2,43,0,0,0,0,73,0,0,0,-2,37,0,0,0,7,30,0,0,0,-2,11,0,0,0,1
B.PE.2019.V704_0714_720_RE_P001S.ON980842,33,0,0,0,-1,40,0,0,0,2,71,0,0,0,1,37,0,0,0,6,29,0,0,0,1,13,0,0,0,0
B.PE.2019.V704_0714_720_RE_P003S.ON980843,33,0,0,0,0,42,0,0,0,1,73,0,0,0,1,37,0,0,0,6,29,0,0,0,1,13,0,0,0,-1
B.PE.2019.V704_1262_250_RE_CS_2448A.OR508945,34,0,0,0,-1,40,0,0,0,1,72,0,0,0,0,37,0,0,0,5,29,1,0,0,-1,17,0,0,0,0
B.PE.2019.V704_0011_240_RE_PB001_S.OR508950,24,0,0,0,1,46,0,0,0,3,68,0,0,0,4,36,0,0,0,4,34,0,0,0,-3,12,0,0,0,0
B.PE.2019.V704_0011_240_RE_PB002_S.OR508948,24,0,0,0,1,46,0,0,0,4,68,0,0,0,5,36,0,0,0,4,34,0,0,0,-3,12,0,0,0,0
B.PE.2019.V704_0011_240_RE_PB003_S.OR508949,24,0,0,0,1,46,0,0,0,1,68,0,0,0,2,36,0,0,0,4,34,0,0,0,-3,12,0,0,0,0
B.PE.2019.V704_0601_170_RE_CS.ON980838,38,0,0,0,-1,43,0,0,0,2,79,0,0,0,1,37,0,0,0,3,30,0,0,0,-4,12,0,0,0,-1
B.PE.2019.V704_1350_750_RE_PBSGA001_S.ON980883,34,0,0,0,-1,57,2,0,0,1,89,2,0,0,0,37,0,0,0,3,33,0,0,0,-1,19,0,0,0,0
B.PE.2019.V704_2080_250_RE_CS.OR508941,39,0,0,0,0,50,0,0,0,4,87,0,0,0,4,37,0,0,0,3,32,0,0,0,0,15,0,0,0,0
B.PE.2019.V704_0503_250_RE_CS.OR508940,20,0,0,0,0,48,1,0,0,3,66,1,0,0,3,37,0,0,0,4,33,0,0,0,-2,17,1,0,0,-2
B.PE.2019.V704_0886_250_RE_P001S.OQ912892,33,0,0,0,-1,41,0,0,0,2,72,0,0,0,1,37,0,0,0,6,31,0,0,0,-2,12,0,0,0,0
B.PE.2019.V704_1783_150_RE_CS.ON980907,30,0,0,0,-2,51,0,0,0,1,79,0,0,0,-1,36,0,0,0,5,31,0,0,0,0,14,0,0,0,0
B.PE.2019.V704_2095_130_RE_CS.ON980922,33,0,0,0,-3,48,0,0,0,0,79,0,0,0,-3,36,0,0,0,6,29,0,0,0,-2,14,0,0,0,0
B.PE.2019.V704_2495_180_RE_CS.ON980932,32,0,0,0,0,48,0,0,0,2,78,0,0,0,2,37,0,0,0,7,29,0,0,0,-1,12,0,0,0,-1
B.PE.2019.V704_0298_180_RE_CS.ON980821,24,0,0,0,-2,40,0,0,0,0,62,0,0,0,-2,37,0,0,0,4,33,0,0,0,0,12,1,0,0,0
B.PE.2019.V704_2061_140_RE_CS.ON980919,32,0,0,0,0,43,0,0,0,1,73,0,0,0,1,37,0,0,0,4,32,0,0,0,-1,14,0,0,0,-1
B.PE.2019.V704_0944_180_RE_CS.ON980866,26,0,0,0,-2,41,0,0,0,4,65,0,0,0,2,36,0,0,0,3,22,0,0,0,0,19,0,0,0,-2
B.PE.2019.V704_2839_140_RE_CS.ON980956,33,0,0,0,-2,43,0,0,0,2,74,0,0,0,0,37,0,0,0,8,29,0,0,0,-1,12,0,0,0,1
B.PE.2019.V704_1907_251_RE_CS.OR508946,32,0,0,0,-2,42,0,0,0,4,72,0,0,0,2,37,0,0,0,7,27,0,0,0,-1,12,0,0,0,0
B.PE.2019.V704_0445_180_RE_CON_S.ON980823,32,1,0,0,-1,42,0,0,0,1,72,1,0,0,0,37,0,0,0,4,34,0,0,0,-2,10,0,0,0,0
B.PE.2019.V704_0893_180_RE_P002S.ON980860,29,0,0,0,-2,46,1,0,0,2,73,1,0,0,0,36,0,0,0,4,33,0,0,0,-2,11,0,0,0,-1
B.PE.2019.V704_0893_180_RE_PB001_S.ON980859,29,1,0,0,-2,46,1,0,0,2,73,2,0,0,0,36,0,0,0,4,33,0,0,0,-2,14,0,0,0,0
B.PE.2019.V704_0893_180_RE_PBLIB002_S.ON980861,29,1,0,0,-2,46,1,0,0,2,73,2,0,0,0,36,0,0,0,4,33,0,0,0,-2,11,1,0,0,0
B.PE.2019.V704_2624_200_RE_CON_S.ON980943,18,0,0,0,1,40,1,0,0,1,56,1,0,0,2,37,0,0,0,5,34,0,0,0,-3,18,0,0,0,-3
B.PE.2019.V704_0578_190_RE_PBSGA001_S.OR508962,32,0,0,0,-1,41,0,0,0,1,71,0,0,0,0,37,0,0,0,5,35,0,0,0,1,13,0,0,0,0
B.PE.2019.V704_1747_170_RE_CON_S.ON980905,23,0,0,0,0,35,1,0,0,4,56,1,0,0,4,36,0,0,0,6,26,0,0,0,-1,13,0,0,0,0
B.PE.2019.V704_2555_240_RE_CON_S_VPUG.OQ912895,33,1,0,0,-2,41,0,0,0,2,72,1,0,0,0,37,0,0,0,5,35,0,0,0,0,15,0,0,0,-2
B.PE.2019.V704_3023_260_RE_PBLIB001_S.OR508956,34,0,0,0,-3,43,0,0,0,2,75,0,0,0,-1,37,0,0,0,7,37,0,0,0,-1,12,0,0,0,-1
B.PE.2019.V704_3023_260_RE_PBLIB002_S.OR508957,34,0,0,0,-3,43,0,0,0,2,75,0,0,0,-1,37,0,0,0,7,34,0,0,0,-1,12,0,0,0,-1
B.PE.2019.V704_0651_200_RE_PBLIB001_S.OR508959,26,0,0,0,-3,37,0,0,0,3,61,0,0,0,0,37,0,0,0,6,31,0,0,0,0,12,0,0,0,-1
B.PE.2019.V704_0651_200_RE_PBLIB002_S.OR508960,26,0,0,0,-5,37,0,0,0,3,61,0,0,0,-2,37,0,0,0,6,31,0,0,0,-1,13,0,0,0,-2
B.PE.2019.V704_0372_250_RE_PBLIB001_S.OQ912889,31,0,0,0,-3,42,0,0,0,2,71,0,0,0,-1,37,0,0,0,5,34,0,0,0,-1,12,0,0,0,1
B.PE.2019.V704_0372_250_RE_PBLIB002_S.OQ912890,31,0,0,0,-3,42,0,0,0,2,71,0,0,0,-1,37,0,0,0,5,34,0,0,0,-1,12,0,0,0,1
B.PE.2019.V704_1528_240_RE_PBLIB_001_S.OQ912893,22,0,0,0,-1,44,0,0,0,0,64,0,0,0,-1,37,0,0,0,5,35,0,0,0,1,13,0,0,0,-1
B.PE.2020.V704_0622_250_RE_PBLIB001_S.OR508958,28,0,0,0,0,43,0,0,0,1,69,0,0,0,1,37,0,0,0,5,31,0,0,0,-2,12,0,0,0,1
B.PE.x.H022_7.EF210725,36,0,0,0,-2,43,0,0,0,1,77,0,0,0,-1,37,0,0,0,5,32,0,0,0,0,14,0,0,0,0
B.PE.x.H029_12.EF210726,27,0,0,0,1,42,0,0,0,-1,67,0,0,0,0,37,0,0,0,5,30,0,0,0,-2,11,0,0,0,0
B.PE.x.H030_7.EF210727,32,0,0,0,-1,40,0,0,0,2,70,0,0,0,1,37,0,0,0,4,32,0,0,0,0,11,0,0,0,0
B.PE.x.H031_7.EF210728,28,0,0,0,0,41,0,0,0,1,67,0,0,0,1,37,0,0,0,5,34,0,0,0,-2,12,1,0,0,1
B.PE.x.H035_18.EF210729,44,0,0,0,-1,40,0,0,0,0,82,0,0,0,-1,37,0,0,0,5,32,0,0,0,1,13,0,0,0,-2
B.PE.x.H061_14.EF210730,29,0,0,0,1,47,0,0,0,1,74,0,0,0,2,37,0,0,0,4,30,0,0,0,-1,10,0,0,0,0
B.PE.x.H077_31.EF210734,40,1,0,0,-1,41,0,0,0,-2,79,1,0,0,-3,37,0,0,0,4,30,0,0,0,-1,16,0,0,0,0
B.PE.x.H078_14.EF210733,28,1,0,0,-1,45,0,0,0,0,71,1,0,0,-1,37,0,0,0,6,32,0,0,0,0,13,0,0,0,0
B.PE.x.H079_2.EF210731,34,1,0,0,-1,44,0,0,0,1,76,1,0,0,0,36,0,0,0,4,31,0,0,0,-3,14,0,0,0,0
B.PE.x.H080_23.EF210735,34,0,0,0,-2,39,0,0,0,1,71,0,0,0,-1,37,0,0,0,5,29,0,0,0,-2,12,0,0,0,-1
B.PE.x.H086_8.EF210732,25,0,0,0,-1,39,0,0,0,2,62,0,0,0,1,37,0,0,0,6,30,0,0,0,0,12,0,0,0,1
B.PE.x.H086_8_N651K.,25,0,0,0,-1,39,0,0,0,2,62,0,0,0,1,37,0,0,0,6,30,0,0,0,0,12,0,0,0,1
B.TH.1993.93TH305.AY669729,26,0,0,0,-1,44,0,0,0,0,68,0,0,0,-1,37,0,0,0,5,39,0,0,0,0,12,0,0,0,0
B.TH.2000.C3198_C05.HM215396,27,0,0,0,1,40,0,0,0,1,65,0,0,0,2,37,0,0,0,5,30,0,0,0,-2,17,0,0,0,1
B.TH.2007.402288_C01.JQ352781,36,0,0,0,-1,47,1,0,0,1,81,1,0,0,0,37,0,0,0,6,33,0,0,0,-3,14,0,0,0,-1
B.TH.x.NKR_0512_8.HM215431,32,0,0,0,-1,43,0,0,0,2,73,0,0,0,1,36,0,0,0,6,35,0,0,0,-1,22,0,0,0,0
B.TH.x.RPW_0510_2.HM215435,23,1,0,0,1,49,0,0,0,3,70,1,0,0,4,37,0,0,0,4,25,1,0,0,0,14,0,0,0,1
B.TT.1993.SC05_8C11_2344.EU289200,24,0,0,0,-1,45,0,0,0,-1,67,0,0,0,-2,36,0,0,0,3,34,0,0,0,-2,13,1,0,0,-1
B.TT.1994.QH0515_1.AY835440,30,0,0,0,1,48,1,0,0,1,76,1,0,0,2,36,0,0,0,5,33,0,0,0,-3,13,0,0,0,-1
B.TT.1994.QH0692_42.AY835439,33,0,0,0,-1,51,1,0,0,1,82,1,0,0,0,37,0,0,0,5,34,0,0,0,0,11,0,0,0,1
B.TT.1995.SC422_8.AY835441,26,0,0,0,-1,48,0,0,0,3,72,0,0,0,2,36,0,0,0,4,31,0,0,0,2,12,1,0,0,0
B.TT.1995.SC45_4B5_2631.EU289201,39,3,0,0,-2,43,0,0,0,0,80,3,0,0,-2,37,0,0,0,5,28,0,0,0,-1,12,0,0,0,0
B.TT.1998.TT29P_3A1_2769.EU577190,26,0,0,0,-1,50,2,0,0,5,74,2,0,0,4,36,0,0,0,5,31,0,0,0,-1,13,0,0,0,0
B.TT.1998.TT31P_2F10_2792.EU577213,26,0,0,0,-1,50,1,0,0,4,74,1,0,0,3,36,0,0,0,5,31,0,0,0,-1,14,0,0,0,0
B.US.1985.BAL_01.DQ318210,33,0,0,0,2,41,0,0,0,1,72,0,0,0,3,37,0,0,0,4,30,0,0,0,-3,12,0,0,0,-1
B.US.1985.BAL_26.DQ318211,33,0,0,0,0,41,0,0,0,0,72,0,0,0,0,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-2
B.US.1986.AD8.,26,1,0,0,0,41,0,0,0,1,65,1,0,0,1,37,0,0,0,5,35,0,0,0,-2,13,0,0,0,0
B.US.1986.ADA.AY426119,26,1,0,0,0,41,0,0,0,1,65,1,0,0,1,37,0,0,0,5,35,0,0,0,-2,12,0,0,0,0
B.US.1986.ADA_COMB_MUT.,24,0,0,0,0,41,0,0,0,1,63,0,0,0,1,37,0,0,0,5,35,0,0,0,-2,12,0,0,0,0
B.US.1986.JRCSF.AY669726,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_G324A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_I307A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_I309A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_I323A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_I420A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_I423A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_I424A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_K305A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,4,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_K421A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_L125A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N156A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N156Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N186Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N197D.,27,0,0,0,-1,42,0,0,0,3,67,0,0,0,2,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N197K.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N197Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N276Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N295Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N301A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N301Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N332Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N386Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N392Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N397Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N411Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N448Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_N461Q.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_S199A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_T202A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_T303A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_Y177A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_Y318A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRCSF_Y435A.,27,0,0,0,-1,42,0,0,0,4,67,0,0,0,3,37,0,0,0,5,30,0,0,0,-3,12,0,0,0,-1
B.US.1986.JRFL.AY669728,27,0,0,0,-1,41,1,0,0,-2,66,1,0,0,-3,37,0,0,0,5,30,0,0,0,-2,12,0,0,0,-1
B.US.1986.JRFL_D197N.,27,0,0,0,-1,41,1,0,0,-1,66,1,0,0,-2,37,0,0,0,5,30,0,0,0,-2,12,0,0,0,-1
B.US.1986.JRFL_D197N_S199A.,27,0,0,0,-1,41,1,0,0,-1,66,1,0,0,-2,37,0,0,0,5,30,0,0,0,-2,12,0,0,0,-1
B.US.1986.JRFL_D197Q.,27,0,0,0,-1,41,1,0,0,-1,66,1,0,0,-2,37,0,0,0,5,30,0,0,0,-2,12,0,0,0,-1
B.US.1986.JRFL_E168K.,27,0,0,0,-1,41,1,0,0,0,66,1,0,0,-1,37,0,0,0,5,30,0,0,0,-2,12,0,0,0,-1
B.US.1986.JRFL_JR2.,27,0,0,0,-1,41,1,0,0,-2,66,1,0,0,-3,37,0,0,0,5,30,0,0,0,-2,12,0,0,0,-1
B.US.1986.JRFL_N156Q.,27,0,0,0,-1,41,1,0,0,-2,66,1,0,0,-3,37,0,0,0,5,30,0,0,0,-2,12,0,0,0,-1
B.US.1986.JRFL_Y173A_Y177A.,27,0,0,0,-1,41,1,0,0,-2,66,1,0,0,-3,37,0,0,0,5,30,0,0,0,-2,12,0,0,0,-1
B.US.1986.YU2.M93258,28,0,0,0,-1,39,0,0,0,0,65,0,0,0,-1,37,0,0,0,4,26,0,0,0,2,12,0,0,0,0
B.US.1987.SG3.L02317,34,0,0,0,1,40,0,0,0,3,72,0,0,0,4,37,0,0,0,7,35,0,0,0,-1,13,0,0,0,-1
B.US.1989.R2.AF128126,35,1,0,0,-1,41,0,0,0,-2,74,1,0,0,-3,37,0,0,0,5,37,0,0,0,-1,15,0,0,0,-1
B.US.1989.89_6.U39362,31,0,1,0,1,42,0,0,0,4,71,0,1,0,5,37,0,0,0,8,30,0,0,0,-2,13,0,0,0,-2
B.US.1990.100711I_3_26.MH012790,35,0,0,0,-3,41,0,0,0,0,74,0,0,0,-3,37,0,0,0,6,29,0,0,0,-3,11,0,0,0,-2
B.US.1990.WEAU_D15_410.EU289202,34,0,0,0,-2,41,0,0,0,2,73,0,0,0,0,37,0,0,0,6,31,0,0,0,0,13,0,0,0,-2
B.US.1990.BORI_D9_4D7_1410.EU576296,35,0,0,0,1,43,0,0,0,-1,76,0,0,0,0,37,0,0,0,4,38,1,0,0,1,13,0,0,0,0
B.US.1990.BORI_D9_4F8_1413.EU576299,28,0,0,0,0,41,0,0,0,3,67,0,0,0,3,37,0,0,0,4,40,0,0,0,-1,13,0,0,0,0
B.US.1991.100307I_2_26.MH012599,24,0,0,0,0,43,0,0,0,1,65,0,0,0,1,37,0,0,0,3,29,0,0,0,-1,12,0,0,0,-1
B.US.1991.100307I_2_7.MH012608,26,0,0,0,0,43,0,0,0,0,67,0,0,0,0,37,0,0,0,5,28,0,0,0,-1,12,0,0,0,0
B.US.1991.100383I_3_5.MH012655,31,0,0,0,-1,41,0,0,0,2,70,0,0,0,1,37,0,0,0,4,29,0,0,0,-3,12,0,0,0,0
B.US.1991.100890I_2_1.MH012806,28,0,0,0,0,42,0,0,0,2,68,0,0,0,2,37,0,0,0,5,31,0,0,0,-2,16,0,0,0,0
B.US.1991.100890I_2_4.MH012819,28,0,0,0,-1,42,0,0,0,1,68,0,0,0,0,37,0,0,0,5,31,0,0,0,-2,16,0,0,0,0
B.US.1991.100997I_2_18.MH012866,34,0,0,0,-3,43,0,0,0,-2,75,0,0,0,-5,36,0,0,0,6,28,0,0,0,-1,12,0,0,0,-1
B.US.1991.100997I_2_2.MH012868,33,0,0,0,-3,42,0,0,0,3,73,0,0,0,0,36,0,0,0,6,28,0,0,0,-1,14,0,0,0,-2
B.US.1991.101421I_2_11.MH012925,28,0,0,0,-2,44,0,0,0,1,70,0,0,0,-1,37,0,0,0,4,36,0,0,0,-2,13,1,0,0,0
B.US.1991.101421I_2_23.MH012937,26,1,0,0,-2,44,0,0,0,1,68,1,0,0,-1,37,0,0,0,4,36,0,0,0,-2,13,1,0,0,1
